date,time,symbol,direction,result,entry_price,orh,orl,prev_close,day_high,day_low,exit_price,exit_reason,PnL_%,equity_curve,cumulative_pnl
2026-03-25,10:15:11,IREDA,BUY,LOSS,118.97,118.79,117.45,114.37,118.97,118.54,118.95,Trailing Stop,-0.02,191.39121446357925,91.39121446357925
2026-03-25,10:15:11,KOTAKBANK,BUY,WIN,376.4,375.85,373.05,366.85,376.85,363.2,376.75,Trailing Stop,0.09,191.56346655659644,91.56346655659644
2026-03-25,10:15:11,NAUKRI,BUY,WIN,1015.8,1013.2,1008.0,987.4,1017.6,992.1,1017.16,Trailing Stop,0.13,191.81249906312001,91.81249906312001
2026-03-25,10:15:11,SBIN,BUY,WIN,1053.3,1052.0,1045.7,1030.8,1054.0,1051.4,1053.8,Trailing Stop,0.05,191.90840531265155,91.90840531265155
2026-03-25,10:15:11,TORNTPOWER,BUY,WIN,1406.7,1401.1,1391.4,1366.3,1407.9,1388.1,1407.22,Trailing Stop,0.04,191.98516867477662,91.98516867477662
2026-03-25,10:20:59,CHOLAFIN,BUY,LOSS,1473.5,1468.6,1455.0,1418.9,1473.5,1463.8,1473.01,Trailing Stop,-0.03,191.9275731241742,91.92757312417419
2026-03-25,10:20:59,LICHSGFIN,BUY,WIN,496.0,495.45,490.0,479.0,496.7,493.05,496.58,Trailing Stop,0.12,192.15788621192323,92.15788621192323
2026-03-25,10:20:59,PAGEIND,BUY,WIN,32795.0,32595.0,32345.0,32170.0,32965.0,32530.0,32928.0,Trailing Stop,0.41,192.9457335453921,92.9457335453921
2026-03-25,10:20:59,SHRIRAMFIN,BUY,WIN,948.5,944.2,933.1,903.6,950.7,948.6,950.05,Trailing Stop,0.16,193.25444671906473,93.25444671906473
2026-03-25,10:20:59,TATAELXSI,BUY,LOSS,4260.1,4230.0,4200.0,4180.2,4260.1,4195.0,4257.09,Trailing Stop,-0.07,193.11916860636137,93.11916860636137
2026-03-25,10:26:46,HEROMOTOCO,BUY,WIN,5357.0,5345.0,5311.5,5253.0,5359.5,5278.0,5358.05,Trailing Stop,0.02,193.15779244008263,93.15779244008263
2026-03-25,10:26:46,LICI,BUY,WIN,781.5,777.5,770.6,758.7,782.45,778.0,781.96,Trailing Stop,0.06,193.27368711554666,93.27368711554666
2026-03-30,09:34:36,IRB,BUY,WIN,22.08,21.81,20.56,20.47,22.7,21.63,22.61,Trailing Stop,2.4,197.91225560631977,97.91225560631977
2026-03-30,09:40:17,COALINDIA,BUY,WIN,455.35,454.15,447.75,445.05,458.8,448.65,458.55,Target (Midpoint),0.7,199.297641395564,99.297641395564
2026-03-30,09:40:17,HINDALCO,BUY,WIN,904.25,901.5,887.95,866.7,908.8,882.35,908.07,Trailing Stop,0.42,200.13469148942536,100.13469148942536
2026-03-30,09:46:02,NATIONALUM,BUY,WIN,393.2,392.5,386.15,371.0,394.4,385.0,394.21,Trailing Stop,0.26,200.65504168729785,100.65504168729785
2026-03-30,09:46:02,SAIL,BUY,WIN,151.7,151.37,147.92,146.47,152.05,149.71,151.98,Trailing Stop,0.18,201.016220762335,101.016220762335
2026-03-30,09:51:44,ASHOKLEY,SELL,LOSS,158.32,160.25,158.82,163.09,160.01,158.32,158.37,Trailing Stop,-0.03,200.9559158961063,100.95591589610629
2026-03-30,09:51:44,INDUSTOWER,SELL,LOSS,417.8,420.95,418.35,426.3,429.0,417.8,417.85,Trailing Stop,-0.01,200.93582030451668,100.93582030451668
2026-03-30,09:51:44,M&MFIN,SELL,WIN,293.85,297.35,294.85,301.95,293.6,292.0,292.29,Trailing Stop,0.53,202.00078015213063,102.00078015213063
2026-03-30,09:57:26,AUBANK,SELL,WIN,852.95,863.05,856.0,882.75,852.6,850.1,850.69,Trailing Stop,0.26,202.52598218052617,102.52598218052617
2026-03-30,09:57:26,COFORGE,SELL,WIN,1123.8,1134.0,1125.9,1144.7,1132.5,1120.8,1121.31,Trailing Stop,0.22,202.97153934132334,102.97153934132334
2026-03-30,09:57:26,LTF,SELL,WIN,244.25,246.4,244.65,251.65,245.0,243.5,243.61,Trailing Stop,0.26,203.49926534361077,103.49926534361077
2026-03-30,09:57:26,OFSS,SELL,WIN,6747.5,6828.5,6773.5,6947.0,6815.0,6744.0,6746.95,Trailing Stop,0.01,203.51961527014512,103.51961527014512
2026-03-30,09:57:26,OIL,BUY,LOSS,490.85,489.6,485.0,478.0,490.85,471.1,490.73,Trailing Stop,-0.02,203.4789113470911,103.4789113470911
2026-03-30,10:03:05,BANKBARODA,SELL,WIN,253.3,254.95,253.6,260.3,253.35,252.65,252.74,Trailing Stop,0.22,203.9265649520547,103.92656495205469
2026-03-30,10:03:05,KPITTECH,SELL,LOSS,647.2,653.95,649.6,660.05,650.75,647.2,647.44,Trailing Stop,-0.04,203.84499432607387,103.84499432607387
2026-03-30,10:03:05,NAUKRI,SELL,LOSS,960.0,970.9,965.6,991.4,1009.4,960.0,960.56,Trailing Stop,-0.06,203.72268732947822,103.72268732947822
2026-03-30,10:03:05,PRESTIGE,SELL,WIN,1144.2,1158.2,1146.8,1172.8,1146.0,1137.5,1138.43,Trailing Stop,0.5,204.7413007661256,104.74130076612559
2026-03-30,10:03:05,VEDL,BUY,LOSS,678.4,677.35,660.4,649.4,678.4,650.3,678.3,Trailing Stop,-0.01,204.72082663604897,104.72082663604897
2026-03-30,10:08:47,CANBK,SELL,WIN,127.22,128.15,127.4,130.45,127.42,127.03,127.07,Trailing Stop,0.12,204.96649162801225,104.96649162801225
2026-03-30,10:08:47,GMRAIRPORT,SELL,WIN,86.18,87.31,86.71,89.09,86.53,86.0,86.07,Trailing Stop,0.13,205.2329480671287,105.23294806712869
2026-03-30,10:08:47,HUDCO,SELL,WIN,164.25,166.03,164.52,168.06,164.31,163.51,163.61,Trailing Stop,0.39,206.0333565645905,106.03335656459049
2026-03-30,10:08:47,MOTHERSON,SELL,WIN,106.95,108.4,107.61,109.38,107.31,106.71,106.8,Trailing Stop,0.14,206.32180326378094,106.32180326378094
2026-03-30,10:08:47,NYKAA,SELL,WIN,233.3,235.5,234.05,239.65,236.75,232.75,232.88,Trailing Stop,0.18,206.69318250965574,106.69318250965574
2026-03-30,10:08:47,PFC,SELL,WIN,388.8,393.95,391.2,396.0,388.85,387.6,387.96,Trailing Stop,0.22,207.14790751117698,107.14790751117698
2026-03-30,10:08:47,SHRIRAMFIN,SELL,WIN,879.2,891.6,881.3,903.8,882.0,878.3,878.6,Trailing Stop,0.07,207.2929110464348,107.2929110464348
2026-03-30,10:08:47,SWIGGY,SELL,WIN,262.5,265.25,262.95,268.55,264.1,261.7,261.83,Trailing Stop,0.26,207.8318726151555,107.8318726151555
2026-03-30,10:08:47,TATACOMM,SELL,WIN,1372.0,1387.2,1377.2,1398.3,1377.8,1371.2,1371.8,Trailing Stop,0.01,207.85265580241702,107.85265580241702
2026-03-30,10:08:47,UNIONBANK,SELL,WIN,170.52,172.03,170.76,175.48,170.99,170.26,170.31,Trailing Stop,0.12,208.10207898937995,108.10207898937995
2026-03-30,10:14:33,ABCAPITAL,SELL,LOSS,295.4,299.0,296.35,305.75,297.1,295.4,295.49,Trailing Stop,-0.03,208.03964836568315,108.03964836568315
2026-03-30,10:14:33,ACC,SELL,WIN,1280.9,1305.5,1282.9,1314.4,1284.5,1278.5,1278.94,Trailing Stop,0.15,208.35170783823168,108.35170783823168
2026-03-30,10:14:33,BLUESTARCO,SELL,WIN,1629.8,1650.0,1633.1,1675.2,1634.3,1628.8,1629.23,Trailing Stop,0.03,208.41421335058314,108.41421335058314
2026-03-30,10:14:33,COCHINSHIP,SELL,WIN,1228.2,1282.1,1235.1,1256.8,1232.0,1208.8,1211.43,Trailing Stop,1.37,211.26948807348614,111.26948807348614
2026-03-30,10:14:33,COLPAL,SELL,WIN,1838.4,1850.9,1841.0,1877.2,1841.0,1837.4,1837.76,Trailing Stop,0.03,211.33286891990818,111.33286891990818
2026-03-30,10:14:33,DLF,SELL,LOSS,512.5,520.3,515.55,523.0,514.5,512.5,512.8,Trailing Stop,-0.06,211.20606919855624,111.20606919855624
2026-03-30,10:14:33,EXIDEIND,SELL,WIN,294.5,296.75,295.0,300.85,295.5,293.6,293.62,Target (Midpoint),0.3,211.83968740615188,111.83968740615188
2026-03-30,10:14:33,IRFC,SELL,WIN,90.1,90.99,90.2,92.45,90.26,89.94,89.97,Trailing Stop,0.14,212.1362629685205,112.1362629685205
2026-03-30,10:14:33,JUBLFOOD,SELL,LOSS,437.15,441.0,438.2,454.35,443.8,437.15,437.25,Trailing Stop,-0.02,212.0938357159268,112.09383571592679
2026-03-30,10:14:33,LODHA,SELL,WIN,686.0,699.8,693.1,700.2,687.5,683.65,684.6,Trailing Stop,0.2,212.51802338735865,112.51802338735865
2026-03-30,10:14:33,SRF,SELL,LOSS,2438.5,2460.4,2446.1,2494.9,2457.0,2438.5,2439.26,Trailing Stop,-0.03,212.45426798034245,112.45426798034245
2026-03-30,10:14:33,TATAELXSI,SELL,WIN,4065.0,4100.4,4075.0,4160.8,4084.0,4060.1,4061.59,Trailing Stop,0.08,212.6242313947267,112.6242313947267
2026-03-30,10:14:33,UPL,SELL,WIN,583.75,589.55,584.55,595.85,584.4,581.8,582.07,Trailing Stop,0.29,213.2408416657714,113.2408416657714
2026-03-30,10:14:33,VOLTAS,SELL,WIN,1295.9,1309.9,1300.0,1322.6,1299.2,1293.1,1293.79,Trailing Stop,0.16,213.58202701243664,113.58202701243664
2026-03-30,10:20:15,BAJFINANCE,SELL,LOSS,822.1,830.75,825.0,843.8,824.7,822.1,822.39,Trailing Stop,-0.04,213.49659420163167,113.49659420163167
2026-03-30,10:20:15,CONCOR,SELL,WIN,429.85,433.6,430.6,438.2,431.5,428.75,428.94,Trailing Stop,0.21,213.9449370494551,113.94493704945509
2026-03-30,10:20:15,ENRIN,SELL,WIN,2575.0,2610.2,2586.2,2629.4,2620.0,2564.4,2566.58,Trailing Stop,0.33,214.65095534171832,114.65095534171832
2026-03-30,10:20:15,FORTIS,SELL,WIN,791.75,798.75,793.15,814.15,806.0,790.85,791.08,Trailing Stop,0.08,214.82267610599166,114.82267610599166
2026-03-30,10:20:15,IRCTC,SELL,WIN,501.25,508.4,503.85,510.6,500.95,500.2,500.57,Trailing Stop,0.14,215.12342785254006,115.12342785254006
2026-03-30,10:20:15,KALYANKJIL,SELL,WIN,379.7,384.75,380.2,388.35,381.4,378.4,378.58,Trailing Stop,0.29,215.74728579331241,115.74728579331241
2026-03-30,10:20:15,PIDILITIND,SELL,WIN,1290.9,1309.7,1296.1,1314.9,1296.5,1289.2,1289.89,Trailing Stop,0.08,215.91988362194704,115.91988362194704
2026-03-30,10:20:15,PIIND,SELL,LOSS,2757.1,2788.0,2768.2,2810.8,2766.5,2757.1,2758.21,Trailing Stop,-0.04,215.83351566849828,115.83351566849828
2026-03-30,10:20:15,PNB,SELL,LOSS,102.2,103.2,102.54,105.13,102.5,102.16,102.2,Trailing Stop,-0.0,215.83351566849828,115.83351566849828
2026-03-30,10:20:15,RVNL,SELL,LOSS,256.8,260.35,257.6,264.05,257.45,256.8,256.88,Trailing Stop,-0.03,215.76876561379774,115.76876561379774
2026-03-30,10:20:15,TATASTEEL,SELL,WIN,189.3,191.65,190.03,193.22,194.42,188.68,188.81,Trailing Stop,0.26,216.3297644043936,116.32976440439359
2026-03-30,10:20:15,TVSMOTOR,SELL,LOSS,3371.7,3402.0,3378.5,3445.2,3401.9,3371.7,3372.38,Trailing Stop,-0.02,216.2864984515127,116.2864984515127
2026-03-30,10:25:57,BHARATFORG,SELL,WIN,1682.7,1705.5,1685.5,1725.1,1698.0,1676.0,1676.95,Trailing Stop,0.34,217.02187254624786,117.02187254624786
2026-03-30,10:25:57,IGL,SELL,WIN,145.2,146.99,145.36,148.33,148.11,144.8,144.86,Trailing Stop,0.23,217.52102285310423,117.52102285310423
2026-03-30,10:25:57,MAZDOCK,SELL,WIN,2119.2,2180.0,2128.8,2162.9,2123.3,2113.6,2115.12,Trailing Stop,0.19,217.93431279652512,117.93431279652512
